,date,tic,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last,stopped,b_queue,s_queue,day,log_volume,change,daily_variance
18,2018-01-28,پلاسك,796.95,808.0,797.0,800.92,1153921.0,929893113.0,143.0,805.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961108.0,798.93,False,False,False,1,20.644437333092313,0.004956799680367469,0.01373420566348699
19,2018-01-29,بترانس,493.59,495.0,470.0,493.41,4135104.0,22255181062.0,323.0,495.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961109.0,485.89,False,False,False,2,21.436363508693663,-0.00036480817170294477,0.05066780162542307
19,2018-01-29,بسويچ,2242.87,2243.0,2188.0,2178.06,2472.0,19653154.0,4.0,2178.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961109.0,2188.03,False,False,False,2,15.49897266990041,-0.029755837763881594,0.02525182960983628
19,2018-01-29,بموتو,2637.81,2674.0,2614.0,2663.03,41159.0,142612844.0,22.0,2666.0,MOTJ,Motogen-a,موتوژن‌-ت,13961109.0,2658.44,False,False,False,2,18.512417745460915,0.009470415278836608,0.022530726277961568
19,2018-01-29,پتاير,71.28,72.0,71.0,71.28,844174.0,2382439584.0,162.0,72.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961109.0,70.75,False,False,False,2,17.912729696629803,0.0,0.014029180695847363
19,2018-01-29,پلاسك,796.95,797.0,782.0,788.0,2056631.0,1631372258.0,260.0,801.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961109.0,785.02,False,False,False,2,21.206077854943658,-0.011357868020304626,0.01903553299492386
20,2018-01-30,بترانس,493.13,493.0,488.0,493.22,195594.0,1050436025.0,88.0,493.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961110.0,492.31,False,False,False,3,18.38475168323415,0.00018247435221611417,0.010137464012002757
20,2018-01-30,بسويچ,2188.3,2216.0,2188.0,2178.06,264.0,2111010.0,2.0,2178.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961110.0,2215.72,False,False,False,3,13.262138954469144,-0.004701431549176899,0.012855476892280287
20,2018-01-30,بموتو,2663.79,2674.0,2652.0,2666.85,88555.0,309856593.0,25.0,2663.0,MOTJ,Motogen-a,موتوژن‌-ت,13961110.0,2673.73,False,False,False,3,19.280032386521423,0.001147421114798337,0.00824943285149146
20,2018-01-30,پتاير,71.0,73.0,71.0,71.2,379107.0,1068860455.0,83.0,71.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961110.0,71.48,False,False,False,3,17.1110665845369,0.0028089887640449836,0.028089887640449437
20,2018-01-30,پلاسك,804.89,809.0,786.0,798.93,1430407.0,1149493390.0,222.0,788.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961110.0,792.97,False,False,False,3,20.85674290954188,-0.007459977720200814,0.028788504624935853
21,2018-01-31,بترانس,494.78,495.0,486.0,493.13,98023.0,525778654.0,72.0,493.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961111.0,493.22,False,False,False,4,17.69373025495968,-0.003345973678340351,0.018250765518220347
21,2018-01-31,بسويچ,2188.3,2216.0,2188.0,2178.61,3000.0,23802000.0,3.0,2178.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961111.0,2215.72,False,False,False,4,15.692809905391794,-0.0044477901046998105,0.01285223146868875
21,2018-01-31,بموتو,2614.12,2621.0,2613.0,2660.74,34461.0,118001217.0,26.0,2667.0,MOTJ,Motogen-a,موتوژن‌-ت,13961111.0,2613.36,False,False,False,4,18.33394308738879,0.017521441403519283,0.0030066823515262674
21,2018-01-31,پتاير,71.99,73.0,71.0,71.15,344150.0,969490387.0,91.0,71.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961111.0,70.52,False,False,False,4,17.013623212362372,-0.011806043569922545,0.028109627547434995
21,2018-01-31,پلاسك,800.92,809.0,793.0,798.93,2642459.0,2124734263.0,260.0,799.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961111.0,807.88,False,False,False,4,21.470493813412393,-0.0024908314871140264,0.020026785826042334
22,2018-02-03,بترانس,494.6,495.0,488.0,493.22,102251.0,551517652.0,57.0,493.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961114.0,494.87,False,False,False,0,17.73614117577673,-0.002797940067312752,0.014192449616803859
22,2018-02-03,بسويچ,2201.87,2216.0,2202.0,2181.1,9085.0,72331800.0,8.0,2179.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961114.0,2215.72,False,False,False,0,16.80196459650808,-0.009522717894640311,0.006418779514923663
22,2018-02-03,بموتو,2611.83,2614.0,2584.0,2640.1,109119.0,372661997.0,40.0,2661.0,MOTJ,Motogen-a,موتوژن‌-ت,13961114.0,2602.66,False,False,False,0,19.47876638302328,0.01070792773001022,0.011363205939168971
22,2018-02-03,پتاير,70.72,75.0,71.0,74.56,2152295.0,6354249794.0,286.0,71.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961114.0,74.61,False,False,False,0,18.893649443030686,0.05150214592274682,0.0536480686695279
22,2018-02-03,پلاسك,808.87,827.0,806.0,814.83,2281629.0,1871919866.0,346.0,799.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961114.0,807.88,False,False,False,0,21.343379722026125,0.007314409140556971,0.02577224697176098
23,2018-02-04,بترانس,494.78,495.0,484.0,492.95,149592.0,800282834.0,159.0,493.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961115.0,492.58,False,False,False,1,18.116074616177848,-0.003712344051120771,0.02231463637285729
23,2018-02-04,بسويچ,2216.28,2216.0,2216.0,2181.1,300.0,2400600.0,2.0,2181.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961115.0,2216.28,False,True,False,1,13.391367090334008,-0.016129475952501166,0.0
23,2018-02-04,بموتو,2599.6,2600.0,2579.0,2634.75,24095.0,81479106.0,16.0,2640.0,MOTJ,Motogen-a,موتوژن‌-ت,13961115.0,2579.74,False,False,False,1,17.96630320888848,0.013340924186355477,0.007970395673213778
23,2018-02-04,پتاير,74.84,76.0,73.0,74.77,458651.0,1357668329.0,138.0,75.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961115.0,74.51,False,False,False,1,17.350461586259033,-0.000936204360037547,0.04012304400160492
23,2018-02-04,پلاسك,805.89,856.0,806.0,847.62,9528679.0,8130341637.0,898.0,815.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961115.0,855.57,False,False,False,1,22.812249073273765,0.049231967155093107,0.05898869776550813
24,2018-02-05,بترانس,494.32,494.0,490.0,493.86,7517719.0,40495011169.0,437.0,493.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961116.0,492.67,False,False,False,2,22.035025401658373,-0.0009314380593690105,0.008099461385817843
24,2018-02-05,بسويچ,2218.49,2218.0,2213.0,2183.32,6510.0,52067900.0,6.0,2181.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961116.0,2215.17,False,False,False,2,16.469696668274928,-0.016108495319055206,0.0022900903211622663
24,2018-02-05,بموتو,2559.87,2652.0,2558.0,2631.7,144531.0,497177840.0,38.0,2635.0,MOTJ,Motogen-a,موتوژن‌-ت,13961116.0,2613.36,False,False,False,2,19.756634600583585,0.027294144469354385,0.035718356955580045
24,2018-02-05,پتاير,73.25,74.0,71.0,72.47,552087.0,1584098484.0,167.0,75.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961116.0,72.75,False,False,False,2,17.50463360465713,-0.010763074375603714,0.04139643990616807
24,2018-02-05,پلاسك,879.42,889.0,865.0,885.38,4521903.0,4029009778.0,382.0,848.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961116.0,889.36,False,False,False,2,22.110460412286866,0.006731572883959471,0.027107004901850053
25,2018-02-06,بترانس,494.14,494.0,489.0,493.68,311807.0,1676698083.0,127.0,494.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961117.0,492.76,False,False,False,3,18.852027219655266,-0.0009317776697455427,0.010128018149408523
25,2018-02-06,بسويچ,2136.79,2215.0,2137.0,2184.7,18112.0,143326780.0,17.0,2183.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961117.0,2214.89,False,False,False,3,17.493563779334956,0.021929784409758714,0.035702842495537145
25,2018-02-06,بموتو,2647.74,2648.0,2598.0,2631.7,20287.0,69833213.0,17.0,2632.0,MOTJ,Motogen-a,موتوژن‌-ت,13961117.0,2613.36,False,False,False,3,17.793120869987206,-0.006094919633696836,0.018999126040202152
25,2018-02-06,پتاير,73.76,75.0,72.0,74.24,1295864.0,3808934401.0,208.0,72.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961117.0,74.01,False,False,False,3,18.38199130059429,0.006465517241379173,0.04040948275862069
25,2018-02-06,پلاسك,913.21,918.0,862.0,897.31,12816323.0,11577668893.0,1320.0,885.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961117.0,893.33,False,False,False,3,23.16563154963076,-0.017719628667907515,0.062408755056780826
26,2018-02-07,بترانس,494.6,495.0,484.0,493.5,92995.0,497229343.0,112.0,494.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961118.0,493.41,False,False,False,4,17.641823866122763,-0.0022289766970618493,0.022289766970618033
26,2018-02-07,بسويچ,2188.3,2189.0,2188.0,2184.7,3413.0,26969113.0,2.0,2185.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961118.0,2188.58,False,False,False,4,15.824580747238754,-0.0016478234997941888,0.00045772874994278394
26,2018-02-07,بموتو,2613.36,2655.0,2613.0,2631.7,32643.0,112369505.0,28.0,2632.0,MOTJ,Motogen-a,موتوژن‌-ت,13961118.0,2621.0,False,False,False,4,18.268771020804998,0.006968879431546032,0.015959265873769807
26,2018-02-07,پتاير,74.01,75.0,73.0,73.45,384249.0,1117248397.0,80.0,74.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961118.0,72.54,False,False,False,4,17.155650961544993,-0.00762423417290677,0.02722940776038121
26,2018-02-07,پلاسك,907.25,939.0,880.0,920.16,11372997.0,10530912658.0,1209.0,897.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961118.0,898.3,False,False,False,4,23.07129998734935,0.014030168666318867,0.06411928360285168
27,2018-02-10,بترانس,493.68,494.0,481.0,493.31,102643.0,549875693.0,55.0,493.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961121.0,493.22,False,False,False,0,17.740150006907584,-0.0007500354746508373,0.02635259775800207
27,2018-02-10,بسويچ,2190.8,2191.0,2191.0,2184.7,1467.0,11603970.0,3.0,2185.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961121.0,2190.8,False,True,False,0,14.980208576475029,-0.0027921453746511484,0.0
27,2018-02-10,بموتو,2659.21,2663.0,2606.0,2632.46,21112.0,72980985.0,13.0,2632.0,MOTJ,Motogen-a,موتوژن‌-ت,13961121.0,2643.92,False,False,False,0,17.83327092739399,-0.010161597897024076,0.02165275065907934
27,2018-02-10,پتاير,72.59,73.0,72.0,72.37,131364.0,374554642.0,76.0,73.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961121.0,71.63,False,False,False,0,16.067519223770592,-0.003039933674174366,0.01381788033715628
27,2018-02-10,پلاسك,912.21,966.0,882.0,947.99,18990793.0,18117533700.0,1740.0,920.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961121.0,949.97,False,False,False,0,23.613808794413202,0.03774301416681607,0.08860852962583994
28,2018-02-12,بترانس,492.03,492.0,481.0,492.86,250073.0,1338716695.0,106.0,493.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961123.0,485.89,False,False,False,2,18.62973331227542,0.001684048208416266,0.022318711195877125
28,2018-02-12,بسويچ,2201.87,2202.0,2202.0,2184.7,200.0,1590000.0,2.0,2185.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961123.0,2201.87,False,True,False,2,12.987551164880083,-0.007859202636517633,0.0
28,2018-02-12,بموتو,2663.03,2663.0,2614.0,2635.52,35670.0,124088120.0,12.0,2632.0,MOTJ,Motogen-a,موتوژن‌-ت,13961123.0,2614.12,False,False,False,2,18.358901063312253,-0.010438167799902948,0.018592156386595435
28,2018-02-12,پتاير,71.48,74.0,71.0,72.47,202874.0,581986357.0,54.0,72.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961123.0,73.5,False,False,False,2,16.503513058782374,0.013660825169035393,0.04139643990616807
28,2018-02-12,پلاسك,958.92,994.0,934.0,977.8,12293681.0,12093142585.0,1264.0,948.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961123.0,987.74,False,False,False,2,23.20990109864027,0.019308652076089176,0.06136224176723257
29,2018-02-13,بترانس,493.22,509.0,490.0,505.32,9558900.0,52692349632.0,235.0,493.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961124.0,494.97,False,False,False,3,22.298175107607687,0.023945222829098327,0.037599936673790864
29,2018-02-13,بسويچ,2201.87,2202.0,2202.0,2185.53,5026.0,39956700.0,5.0,2185.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961124.0,2201.87,False,True,False,3,16.21199335914866,-0.007476447360594313,0.0
29,2018-02-13,بموتو,2636.28,2636.0,2602.0,2635.52,2603.0,8891518.0,7.0,2636.0,MOTJ,Motogen-a,موتوژن‌-ت,13961124.0,2602.66,False,False,False,3,15.741255689953881,-0.00028836813987380796,0.01290067994171928
29,2018-02-13,پتاير,73.2,74.0,72.0,72.09,625916.0,1786300671.0,132.0,72.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961124.0,73.12,False,False,False,3,17.624886794191557,-0.015397419891801906,0.02774309890414759
29,2018-02-13,پلاسك,973.82,974.0,929.0,943.02,9605476.0,9118904593.0,930.0,978.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961124.0,937.06,False,False,False,3,22.926931401795276,-0.03266102521685656,0.047719030349303304
30,2018-02-14,بترانس,504.22,504.0,495.0,504.77,130554.0,709898501.0,55.0,505.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961125.0,496.89,False,False,False,4,18.00364509324356,0.0010896051667095004,0.01782990272797512
30,2018-02-14,بسويچ,2204.64,2216.0,2202.0,2187.47,7825.0,62467610.0,10.0,2186.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961125.0,2215.72,False,False,False,4,16.65557991926037,-0.007849250504006946,0.006400087772632311
30,2018-02-14,بموتو,2636.28,2687.0,2576.0,2611.83,289308.0,988780784.0,56.0,2636.0,MOTJ,Motogen-a,موتوژن‌-ت,13961125.0,2590.43,False,False,False,4,20.443053547588907,-0.009361252455175212,0.042498937526561836
30,2018-02-14,پتاير,72.27,73.0,72.0,72.82,207164.0,597357217.0,68.0,72.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961125.0,72.67,False,False,False,4,16.529256671845566,0.0075528700906344025,0.013732491073880804
30,2018-02-14,پلاسك,944.01,990.0,944.0,987.74,15225851.0,15135576883.0,1151.0,943.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961125.0,989.72,False,False,False,4,23.433924770128876,0.044272784335958874,0.04657095996922267
31,2018-02-17,بترانس,503.77,504.0,494.0,504.59,67721.0,369191423.0,46.0,505.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961128.0,500.28,False,False,False,0,17.34689782115762,0.0016250817495392165,0.019818070116332073
31,2018-02-17,بسويچ,2188.58,2189.0,2189.0,2187.47,700.0,5531400.0,2.0,2187.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961128.0,2188.58,False,True,False,0,14.241581238895417,-0.0005074355305444771,0.0
31,2018-02-17,بموتو,2588.91,2742.0,2589.0,2708.88,336590.0,1193342532.0,47.0,2612.0,MOTJ,Motogen-a,موتوژن‌-ت,13961128.0,2735.62,False,False,False,0,20.630911395759767,0.04428767608753442,0.056480907238415874
31,2018-02-17,پتاير,73.25,74.0,72.0,72.62,299422.0,860761242.0,80.0,73.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961128.0,71.79,False,False,False,0,16.89484959454823,-0.008675296061690931,0.027540622418066648
31,2018-02-17,پلاسك,987.74,1014.0,955.0,975.81,6887067.0,6761904257.0,703.0,988.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961128.0,968.86,False,False,False,0,22.628423758284317,-0.01222574066672822,0.060462590053391545
32,2018-02-18,بترانس,500.47,504.0,490.0,504.04,456517.0,2503653921.0,58.0,505.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961129.0,501.11,False,False,False,1,19.25403684819383,0.007082771208634222,0.02777557336719308
32,2018-02-18,بسويچ,2188.58,2241.0,2189.0,2222.09,81887.0,659218103.0,18.0,2187.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961129.0,2240.65,False,False,False,1,19.01929900051318,0.015080397283638474,0.02340139238284678
32,2018-02-18,بموتو,2677.55,2684.0,2613.0,2702.0,36385.0,126488605.0,21.0,2709.0,MOTJ,Motogen-a,موتوژن‌-ت,13961129.0,2658.44,False,False,False,1,18.403659399301333,0.009048852701702375,0.026276831976313843
32,2018-02-18,پتاير,71.79,73.0,71.0,71.38,448456.0,1267192297.0,109.0,73.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961129.0,71.48,False,False,False,1,17.281583568936654,-0.00574390585598222,0.02801905295601009
32,2018-02-18,پلاسك,978.79,979.0,938.0,947.99,4793830.0,4575055144.0,539.0,976.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961129.0,938.05,False,False,False,1,22.237184186030984,-0.03248979419614126,0.0432494013649933
33,2018-02-19,بترانس,499.0,499.0,493.0,503.67,85037.0,461950723.0,49.0,504.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961130.0,497.53,False,False,False,2,17.572763026593517,0.00927194393154251,0.011912561796414319
33,2018-02-19,بسويچ,2201.87,2216.0,2202.0,2222.09,1079.0,8608950.0,2.0,2222.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961130.0,2215.72,False,False,False,2,14.689993438687848,0.009099541422714765,0.006300374872304902
33,2018-02-19,بموتو,2640.1,2650.0,2598.0,2689.77,52012.0,179496982.0,38.0,2702.0,MOTJ,Motogen-a,موتوژن‌-ت,13961130.0,2606.48,False,False,False,2,18.756440707252867,0.01846626291467303,0.019332507983954018
33,2018-02-19,پتاير,71.48,73.0,71.0,72.11,1019504.0,2910595508.0,195.0,71.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961130.0,73.3,False,False,False,2,18.113019523409527,0.008736652336707744,0.02773540424351685
33,2018-02-19,پلاسك,935.07,995.0,921.0,978.79,10227709.0,10078407776.0,988.0,948.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961130.0,994.69,False,False,False,2,23.02692827860292,0.044667395457656814,0.07560355132357298
34,2018-02-21,بترانس,503.86,504.0,493.0,503.4,88121.0,480085811.0,36.0,504.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961202.0,493.96,False,False,False,4,17.607851231714704,-0.0009137862534764331,0.021851410409217325
34,2018-02-21,بسويچ,2242.87,2243.0,2243.0,2222.37,1200.0,9719986.0,4.0,2222.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961202.0,2243.42,False,True,False,4,14.796406308764974,-0.009224386578292543,0.0
34,2018-02-21,بموتو,2602.66,2687.0,2603.0,2688.24,6473.0,22114443.0,10.0,2690.0,MOTJ,Motogen-a,موتوژن‌-ت,13961202.0,2687.48,False,False,False,4,16.672036941917103,0.031834955212332205,0.03124721007052942
34,2018-02-21,پتاير,73.68,76.0,72.0,74.72,1530916.0,4528684164.0,313.0,72.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961202.0,75.7,False,False,False,4,18.55512460095462,0.013918629550321093,0.05353319057815846
34,2018-02-21,پلاسك,1025.5,1027.0,990.0,1023.51,24427453.0,25167142386.0,1940.0,979.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961202.0,1014.57,False,False,False,4,23.9422113561871,-0.0019442897480239658,0.03615011089290774
35,2018-02-24,بترانس,495.15,503.0,493.0,501.29,1306320.0,7137812572.0,77.0,503.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961205.0,495.06,False,False,False,0,20.299909357711833,0.012248399130244057,0.01994853278541363
35,2018-02-24,بسويچ,2188.86,2243.0,2189.0,2222.09,1344.0,10722204.0,5.0,2222.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961205.0,2201.87,False,False,False,0,14.909608994512809,0.014954389786192285,0.024301445936033193
35,2018-02-24,بموتو,2586.61,2674.0,2636.0,2688.24,590.0,2050500.0,2.0,2688.0,MOTJ,Motogen-a,موتوژن‌-ت,13961205.0,2636.28,False,False,False,0,14.276764520271358,0.037805404279379694,0.014135642650953784
35,2018-02-24,پتاير,78.05,78.0,77.0,77.8,3317819.0,10217811345.0,660.0,75.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961205.0,78.2,False,False,False,0,19.36895962849462,-0.003213367609254499,0.012853470437017995
35,2018-02-24,پلاسك,1042.39,1042.0,982.0,1013.57,14969722.0,15272622646.0,1391.0,1024.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961205.0,987.74,False,False,False,0,23.442774216843663,-0.028434148603451215,0.05919670077054372
36,2018-02-25,بترانس,495.15,497.0,486.0,499.37,221080.0,1177932325.0,99.0,501.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961206.0,492.31,False,False,False,1,18.51962720990197,0.008450647816248527,0.02202775497126379
36,2018-02-25,بسويچ,2203.54,2247.0,2202.0,2231.23,55961.0,452230495.0,9.0,2222.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961206.0,2247.02,False,False,False,1,18.64271858042917,0.012410195273459058,0.02016824800670482
36,2018-02-25,بموتو,2674.49,2708.0,2636.0,2685.95,36647.0,128072407.0,18.0,2688.0,MOTJ,Motogen-a,موتوژن‌-ت,13961206.0,2674.49,False,False,False,1,18.404876610444617,0.004266646810253369,0.02680615797017815
36,2018-02-25,پتاير,77.75,78.0,75.0,76.33,1060912.0,3206445442.0,260.0,78.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961206.0,75.75,False,False,False,1,18.20970551934468,-0.018603432464299775,0.039303026333027645
36,2018-02-25,پلاسك,993.7,1034.0,976.0,1008.6,8802052.0,8937603499.0,883.0,1014.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13961206.0,998.67,False,False,False,1,22.906813943726586,0.014772952607574833,0.05750545310331152
37,2018-02-26,بترانس,494.51,498.0,486.0,498.72,153307.0,824054925.0,85.0,499.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13961207.0,489.56,False,False,False,2,18.152242541936907,0.008441610522938795,0.02406159769008662
37,2018-02-26,بسويچ,2243.42,2243.0,2215.0,2230.96,1310.0,10480945.0,6.0,2231.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13961207.0,2215.45,False,False,False,2,14.88796968128726,-0.005585039624197671,0.012550650840893606
37,2018-02-26,بموتو,2674.49,2674.0,2613.0,2682.13,18080.0,62130490.0,25.0,2686.0,MOTJ,Motogen-a,موتوژن‌-ت,13961207.0,2613.36,False,False,False,2,17.696928167903177,0.0028484823628982664,0.022743118342511363
37,2018-02-26,پتاير,77.8,78.0,75.0,76.53,619909.0,1878106600.0,159.0,76.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13961207.0,75.52,False,False,False,2,17.67501079287717,-0.016594799425062014,0.03920031360250882
